,name,obsid,main_type,AGN,HMXB,QSO,SNR,YSO
18453,2CXO J155424.4-550343,13768,AGN,0.23876388815067154,0.23499150869902308,0.13267840038249887,0.15883739934840535,0.2347288034194011
18462,2CXO J155453.3+661826,12245,AGN,0.39803435846062285,0.03470556885529867,0.3354254664927033,0.19453937402192537,0.03729523216944974
18514,2CXO J160050.4-514245,6687,AGN,0.3706784683042194,0.12226344741465899,0.1184884069666066,0.2500818894504593,0.13848778786405572
18520,2CXO J160146.7+552635,11433,QSO,0.3110530702452512,0.1371932904735079,0.3508974207116714,0.0952027169391194,0.10565350163045013
18541,2CXO J160432.7+430802,6932,AGN,0.47329716248059356,0.047057238755627506,0.2849697910504297,0.11427127591839256,0.08040453179495667
18547,2CXO J160503.0+432143,6933,QSO,0.24624601193008325,0.221760263653108,0.29488864430841566,0.04920975648785748,0.18789532362053557
18558,2CXO J160618.7-000303,10304,AGN,0.32671408295502696,0.19015647302391347,0.10881168480298746,0.0885543876652419,0.2857633715528302
18600,2CXO J161205.4-604821,9518,AGN,0.3801703916695594,0.11487989496671967,0.24711765233532434,0.1863247127972538,0.07150734823114271
18658,2CXO J161728.2-502242,12415,HMXB,0.16252927052100333,0.5241673286348079,0.13821599754451075,0.112136909395412,0.06295049390426621
18663,2CXO J161736.2-510224,3515,AGN,0.39135709623801657,0.048536528678172944,0.13441314015827288,0.2291598166818525,0.19653341824368514
18665,2CXO J161736.2-510224,5593,AGN,0.4445080904985926,0.02077817832065321,0.15454071199423758,0.2777950525337904,0.10237796665272622
18666,2CXO J161736.2-510224,4597,AGN,0.40685739408076627,0.02833975193625176,0.15789069737144074,0.25622888073620725,0.1506832758753341
18667,2CXO J161736.2-510224,4598,AGN,0.40134517378892015,0.034742053695423325,0.14332383795409773,0.23354291985977219,0.1870460147017867
18668,2CXO J161736.2-510224,2317,AGN,0.43063097426219427,0.03755786688069086,0.1428820848706043,0.2714271876168935,0.11750188636961703
18680,2CXO J161951.5-510401,15393,AGN,0.4047487477696502,0.055535879718417266,0.15995157637375826,0.18068420042032526,0.19907959571784897
18692,2CXO J162056.9-502452,15617,YSO,0.24160354282892904,0.1795755339678478,0.0979378502333506,0.09362085228703974,0.3872622206828326
18693,2CXO J162056.9-502452,14532,YSO,0.28417652948148564,0.14978834412940262,0.1444111786051926,0.11241365930579399,0.30921028847812526
18723,2CXO J162353.3-272328,5589,AGN,0.29257458543563586,0.04543287227463668,0.28984098498448374,0.15087250565014712,0.22127905165509665
18751,2CXO J162642.8-242030,617,QSO,0.23097205961638403,0.15899341099724595,0.3348912610668652,0.14124848324987932,0.13389478506962546
18800,2CXO J162912.8-460250,7469,HMXB,0.18605985318463797,0.3935052772020871,0.23126176599426007,0.09601866712529387,0.09315443649372097
18829,2CXO J163630.4+405652,887,QSO,0.22134636911126956,0.1527707567204103,0.3175094913875118,0.07451419815090168,0.23385918462990665
18842,2CXO J163720.5+410625,887,QSO,0.21807476780368737,0.15663616938390415,0.4880413513844068,0.07575155166896694,0.06149615975903464
18845,2CXO J163748.3-472219,12522,HMXB,0.22457042803171975,0.2891644606459291,0.2565546011386804,0.0848936120188908,0.14481689816478005
18879,2CXO J164007.7+463600,14356,QSO,0.31574365655006004,0.16087734869827372,0.358386207304264,0.10332836991289703,0.06166441753450533
18885,2CXO J164014.2-485540,4503,AGN,0.386602154071636,0.20123710522002697,0.14455349205453286,0.09562586921106178,0.17198137944274236
19074,2CXO J165551.9-495732,12431,AGN,0.28750003560241244,0.23084896626167647,0.22221792619133207,0.21509513902004124,0.044337932924537846
19086,2CXO J165953.8-462233,10066,QSO,0.35048701638759955,0.04832445828105917,0.3637055546844158,0.1719136968242226,0.06556927382270286
19145,2CXO J170147.8-301202,2677,AGN,0.42029082936278567,0.030798096357673988,0.3345350438332562,0.13740916525970728,0.07696686518657679
19150,2CXO J170208.0-300307,2677,AGN,0.4229870753795524,0.08456222651873743,0.2566723856196446,0.12412047566383165,0.11165783681823394
19151,2CXO J170208.9-300311,2677,AGN,0.4229870753795524,0.08456222651873743,0.2566723856196446,0.12412047566383165,0.11165783681823394
19154,2CXO J170214.1+641554,547,QSO,0.3339211900423684,0.13446578605830478,0.3408151396335657,0.11219241439449892,0.07860546987126217
