,angDist,main_type,col1,ra.1,dec.1,obsid,name,cluster,silhouette_prob,silhouette
5269,0.16558,QSO,3770,15.406363574661723,-72.07196170929927,6762,2CXO J010137.5-720419,3,0.5150873638788585,0.030174727757717
5270,0.16558,QSO,3771,15.406363574661723,-72.07196170929927,2862,2CXO J010137.5-720419,0,0.4703898612264128,-0.0592202775471743
5271,0.16558,QSO,3772,15.406363574661723,-72.07196170929927,3535,2CXO J010137.5-720419,2,0.5289311758342561,0.0578623516685122
5272,0.16558,QSO,3773,15.406363574661723,-72.07196170929927,3534,2CXO J010137.5-720419,3,0.5678900246517224,0.1357800493034448
5273,0.110238,AGN,3777,15.430700247729815,-71.90864729766473,5480,2CXO J010143.3-715431,2,0.5510376873841375,0.1020753747682749
5274,0.339228,HMXB,3792,15.467874290111183,-72.39288462264342,3546,2CXO J010152.2-722334,0,0.5632487094026591,0.1264974188053182
5275,0.339228,HMXB,3793,15.467874290111183,-72.39288462264342,3525,2CXO J010152.2-722334,1,0.6433104749566165,0.2866209499132331
5276,0.339228,HMXB,3794,15.467874290111183,-72.39288462264342,3524,2CXO J010152.2-722334,0,0.4941047882802347,-0.0117904234395305
5277,0.339228,HMXB,3795,15.467874290111183,-72.39288462264342,5143,2CXO J010152.2-722334,0,0.5739296949852895,0.147859389970579
5278,1.002399,HMXB,3800,15.482266856385934,-72.54371249163142,3525,2CXO J010155.7-723237,0,0.585380566046627,0.1707611320932541
5280,0.085862,HMXB,3811,15.527892289397698,-71.68782574176062,5481,2CXO J010206.6-714116,0,0.490317075958439,-0.0193658480831219
5281,0.085862,HMXB,3812,15.527892289397698,-71.68782574176062,6077,2CXO J010206.6-714116,0,0.5468231696262191,0.0936463392524383
5282,0.085862,HMXB,3813,15.527892289397698,-71.68782574176062,6076,2CXO J010206.6-714116,0,0.5226882775981027,0.0453765551962052
5283,0.085862,HMXB,3814,15.527892289397698,-71.68782574176062,6078,2CXO J010206.6-714116,0,0.4979234476574172,-0.0041531046851655
5284,2.267619,PM*,3869,15.615022944428231,-21.609670324853024,14338,2CXO J010227.6-213634,4,0.7254168860919157,0.4508337721838312
5285,2.267619,PM*,3870,15.615022944428231,-21.609670324853024,13446,2CXO J010227.6-213634,4,0.5300463098005621,0.0600926196011241
5286,2.422973,PM*,3873,15.616247517339389,-21.61070460069053,14338,2CXO J010227.8-213638,4,0.7254168860919157,0.4508337721838312
5288,2.422973,PM*,3874,15.616247517339389,-21.61070460069053,13446,2CXO J010227.8-213638,4,0.5300463098005621,0.0600926196011241
5290,0.762061,QSO,3889,15.675275697984318,-72.54404240996804,11821,2CXO J010242.0-723238,5,0.5393109253205258,0.0786218506410516
5291,0.143801,QSO,3895,15.687215349674716,-72.25611227101336,6749,2CXO J010244.9-721522,5,0.6233787021719684,0.2467574043439368
5292,0.255272,AGN,3901,15.693809062471246,-72.25952993757576,6749,2CXO J010246.5-721534,5,0.6233787021719684,0.2467574043439368
5293,0.485765,QSO,3909,15.70971407529794,-22.15806225702666,12179,2CXO J010250.3-220929,2,0.5164679520502353,0.0329359041004707
5295,0.485765,QSO,3910,15.70971407529794,-22.15806225702666,13391,2CXO J010250.3-220929,2,0.5547395957249381,0.1094791914498762
5297,0.485765,QSO,3911,15.70971407529794,-22.15806225702666,13456,2CXO J010250.3-220929,2,0.5074587721350298,0.0149175442700595
5299,0.485765,QSO,3912,15.70971407529794,-22.15806225702666,14354,2CXO J010250.3-220929,5,0.5661495413006612,0.1322990826013223
5301,1.356197,Radio,3933,15.754905568074603,-49.24014319299141,12258,2CXO J010301.1-491424,2,0.5197502711890627,0.0395005423781254
5302,1.356197,Radio,3934,15.754905568074603,-49.24014319299141,14023,2CXO J010301.1-491424,5,0.5509700388018165,0.1019400776036329
5303,1.356197,Radio,3935,15.754905568074603,-49.24014319299141,14022,2CXO J010301.1-491424,3,0.6118225529077305,0.2236451058154609
5304,0.090506,HMXB,3959,15.808058848006,-72.153974386071,3538,2CXO J010313.9-720914,0,0.4938061670347499,-0.0123876659305001
5305,0.090506,HMXB,3960,15.808058848006,-72.153974386071,3537,2CXO J010313.9-720914,1,0.5170370668782628,0.0340741337565255
5306,0.090506,HMXB,3961,15.808058848006,-72.153974386071,5144,2CXO J010313.9-720914,1,0.6148426985474306,0.2296853970948611
5307,0.090506,HMXB,3962,15.808058848006,-72.153974386071,3540,2CXO J010313.9-720914,0,0.5127522576617717,0.0255045153235433
5308,0.090506,HMXB,3963,15.808058848006,-72.153974386071,3520,2CXO J010313.9-720914,0,0.5807280565454693,0.1614561130909387
5309,0.090506,HMXB,3964,15.808058848006,-72.153974386071,1789,2CXO J010313.9-720914,1,0.5919135923834994,0.1838271847669987
5310,0.090506,HMXB,3965,15.808058848006,-72.153974386071,3532,2CXO J010313.9-720914,0,0.518632816281118,0.037265632562236
5311,0.090506,HMXB,3966,15.808058848006,-72.153974386071,6051,2CXO J010313.9-720914,0,0.5431914966852744,0.0863829933705487
5312,0.090506,HMXB,3967,15.808058848006,-72.153974386071,5148,2CXO J010313.9-720914,0,0.5401029775020829,0.0802059550041657
5313,0.090506,HMXB,3968,15.808058848006,-72.153974386071,5141,2CXO J010313.9-720914,1,0.5463330868485553,0.0926661736971106
5314,0.090506,HMXB,3969,15.808058848006,-72.153974386071,3536,2CXO J010313.9-720914,0,0.5818504274697173,0.1637008549394346
5315,0.090506,HMXB,3970,15.808058848006,-72.153974386071,2842,2CXO J010313.9-720914,0,0.5521398731390388,0.1042797462780775
5316,0.090506,HMXB,3971,15.808058848006,-72.153974386071,1785,2CXO J010313.9-720914,0,0.5577414507230973,0.1154829014461947
5317,0.090506,HMXB,3972,15.808058848006,-72.153974386071,5142,2CXO J010313.9-720914,0,0.5167568135667835,0.0335136271335669
5318,0.090506,HMXB,3973,15.808058848006,-72.153974386071,2843,2CXO J010313.9-720914,0,0.5703884022825576,0.1407768045651151
5319,0.090506,HMXB,3974,15.808058848006,-72.153974386071,3519,2CXO J010313.9-720914,0,0.5653966700170607,0.1307933400341215
5320,0.090506,HMXB,3975,15.808058848006,-72.153974386071,3545,2CXO J010313.9-720914,1,0.5439271704068532,0.0878543408137064
5321,0.090506,HMXB,3976,15.808058848006,-72.153974386071,6060,2CXO J010313.9-720914,0,0.5322471307504074,0.0644942615008148
5322,0.090506,HMXB,3977,15.808058848006,-72.153974386071,2838,2CXO J010313.9-720914,0,0.5767657741794183,0.1535315483588366
5323,0.090506,HMXB,3978,15.808058848006,-72.153974386071,6053,2CXO J010313.9-720914,1,0.6176392762791544,0.2352785525583088
5324,0.090506,HMXB,3979,15.808058848006,-72.153974386071,1543,2CXO J010313.9-720914,1,0.5842848430193462,0.1685696860386925
5325,0.090506,HMXB,3980,15.808058848006,-72.153974386071,6749,2CXO J010313.9-720914,0,0.5352027139713291,0.0704054279426581
5326,0.090506,HMXB,3981,15.808058848006,-72.153974386071,6754,2CXO J010313.9-720914,0,0.5901450249813991,0.1802900499627981
5327,0.090506,HMXB,3982,15.808058848006,-72.153974386071,2844,2CXO J010313.9-720914,1,0.5510028904820047,0.1020057809640093
5328,0.090506,HMXB,3983,15.808058848006,-72.153974386071,2836,2CXO J010313.9-720914,0,0.5445534881610873,0.0891069763221745
5329,0.090506,HMXB,3984,15.808058848006,-72.153974386071,3534,2CXO J010313.9-720914,0,0.5263776474553475,0.0527552949106951
5330,0.090506,HMXB,3985,15.808058848006,-72.153974386071,444,2CXO J010313.9-720914,0,0.5473300011240214,0.0946600022480428
5331,0.090506,HMXB,3986,15.808058848006,-72.153974386071,6748,2CXO J010313.9-720914,0,0.5813711629369188,0.1627423258738377
5332,0.090506,HMXB,3987,15.808058848006,-72.153974386071,445,2CXO J010313.9-720914,1,0.525872610011023,0.0517452200220461
5333,0.090506,HMXB,3988,15.808058848006,-72.153974386071,6054,2CXO J010313.9-720914,0,0.5790870696558389,0.1581741393116777
5334,0.090506,HMXB,3989,15.808058848006,-72.153974386071,2837,2CXO J010313.9-720914,0,0.5379507858413153,0.0759015716826305
5335,0.090506,HMXB,3990,15.808058848006,-72.153974386071,5147,2CXO J010313.9-720914,1,0.6418377035535273,0.2836754071070546
5336,0.090506,HMXB,3991,15.808058848006,-72.153974386071,3542,2CXO J010313.9-720914,0,0.5603839458799929,0.1207678917599857
5337,0.090506,HMXB,3992,15.808058848006,-72.153974386071,3525,2CXO J010313.9-720914,1,0.5280743327971472,0.0561486655942944
5338,0.090506,HMXB,3993,15.808058848006,-72.153974386071,2835,2CXO J010313.9-720914,0,0.5006004584393475,0.001200916878695
5339,0.090506,HMXB,3994,15.808058848006,-72.153974386071,3546,2CXO J010313.9-720914,1,0.5661938259644336,0.132387651928867
5340,0.090506,HMXB,3995,15.808058848006,-72.153974386071,1542,2CXO J010313.9-720914,0,0.546412828267357,0.0928256565347141
5341,0.090506,HMXB,3996,15.808058848006,-72.153974386071,2839,2CXO J010313.9-720914,0,0.5506923158498137,0.1013846316996274
5342,0.090506,HMXB,3997,15.808058848006,-72.153974386071,3524,2CXO J010313.9-720914,0,0.502130200965969,0.0042604019319381
5343,0.090506,HMXB,3998,15.808058848006,-72.153974386071,1316,2CXO J010313.9-720914,0,0.534034065098506,0.068068130197012
5344,0.090506,HMXB,3999,15.808058848006,-72.153974386071,5150,2CXO J010313.9-720914,0,0.5742341683362522,0.1484683366725042
5345,0.090506,HMXB,4000,15.808058848006,-72.153974386071,5149,2CXO J010313.9-720914,0,0.5119709072435902,0.0239418144871802
5346,0.090506,HMXB,4001,15.808058848006,-72.153974386071,5486,2CXO J010313.9-720914,0,0.5128784554518699,0.0257569109037399
5347,0.090506,HMXB,4002,15.808058848006,-72.153974386071,1313,2CXO J010313.9-720914,0,0.5352563112895643,0.0705126225791286
5348,0.090506,HMXB,4003,15.808058848006,-72.153974386071,5143,2CXO J010313.9-720914,1,0.5655993632204195,0.1311987264408389
5349,0.090506,HMXB,4004,15.808058848006,-72.153974386071,5146,2CXO J010313.9-720914,0,0.4977175481790111,-0.0045649036419778
5350,0.090506,HMXB,4005,15.808058848006,-72.153974386071,6049,2CXO J010313.9-720914,1,0.5749167146557191,0.1498334293114383
5351,0.090506,HMXB,4006,15.808058848006,-72.153974386071,5151,2CXO J010313.9-720914,0,0.5521052229114275,0.104210445822855
5352,0.090506,HMXB,4007,15.808058848006,-72.153974386071,1317,2CXO J010313.9-720914,1,0.5209371533161944,0.0418743066323887
5353,0.090506,HMXB,4008,15.808058848006,-72.153974386071,3535,2CXO J010313.9-720914,0,0.6160916171598856,0.2321832343197711
5354,0.090506,HMXB,4009,15.808058848006,-72.153974386071,6752,2CXO J010313.9-720914,0,0.5558112649198422,0.1116225298396844
5355,0.090506,HMXB,4010,15.808058848006,-72.153974386071,3523,2CXO J010313.9-720914,0,0.5348910048670632,0.0697820097341263
5356,0.061716,QSO,4012,15.812222132347417,-72.71874526612758,11821,2CXO J010314.9-724307,5,0.5420139409955153,0.0840278819910304
5357,1.207532,PulsV*,4029,15.870393668219208,-72.79120866500628,11821,2CXO J010328.8-724728,5,0.5646167938854918,0.1292335877709835
5359,0.104143,HMXB,4065,15.906454627472158,-72.0259126034434,1533,2CXO J010337.5-720133,0,0.5817006517889602,0.1634013035779206
5360,0.104143,HMXB,4066,15.906454627472158,-72.0259126034434,6762,2CXO J010337.5-720133,1,0.6240350891081634,0.2480701782163268
5361,0.104143,HMXB,4067,15.906454627472158,-72.0259126034434,5134,2CXO J010337.5-720133,0,0.5899573423790689,0.1799146847581378
5362,0.104143,HMXB,4068,15.906454627472158,-72.0259126034434,1783,2CXO J010337.5-720133,0,0.5064490985450824,0.0128981970901646
5363,0.104143,HMXB,4069,15.906454627472158,-72.0259126034434,6055,2CXO J010337.5-720133,0,0.5348006175622367,0.0696012351244734
5364,0.104143,HMXB,4070,15.906454627472158,-72.0259126034434,440,2CXO J010337.5-720133,0,0.5146393097905329,0.0292786195810657
5365,0.104143,HMXB,4071,15.906454627472158,-72.0259126034434,2840,2CXO J010337.5-720133,1,0.618060524394594,0.2361210487891881
5366,0.104143,HMXB,4072,15.906454627472158,-72.0259126034434,2847,2CXO J010337.5-720133,1,0.5655756448438278,0.1311512896876557
5367,0.104143,HMXB,4073,15.906454627472158,-72.0259126034434,1510,2CXO J010337.5-720133,0,0.498885536858035,-0.0022289262839299
5368,0.104143,HMXB,4074,15.906454627472158,-72.0259126034434,1536,2CXO J010337.5-720133,1,0.653605615200962,0.3072112304019241
5369,0.104143,HMXB,4075,15.906454627472158,-72.0259126034434,3526,2CXO J010337.5-720133,0,0.5601265645536776,0.1202531291073552
5370,0.104143,HMXB,4076,15.906454627472158,-72.0259126034434,8364,2CXO J010337.5-720133,0,0.5970565115310701,0.1941130230621401
5371,0.104143,HMXB,4077,15.906454627472158,-72.0259126034434,5135,2CXO J010337.5-720133,0,0.6124507811565181,0.2249015623130362
5372,0.104143,HMXB,4078,15.906454627472158,-72.0259126034434,10650,2CXO J010337.5-720133,0,0.60394882795772,0.20789765591544
5373,0.104143,HMXB,4079,15.906454627472158,-72.0259126034434,6763,2CXO J010337.5-720133,0,0.6007449684232614,0.2014899368465228
5374,0.104143,HMXB,4080,15.906454627472158,-72.0259126034434,2841,2CXO J010337.5-720133,0,0.5662925370783447,0.1325850741566893
5375,0.104143,HMXB,4081,15.906454627472158,-72.0259126034434,8362,2CXO J010337.5-720133,0,0.5116040365332253,0.0232080730664505
5376,0.104143,HMXB,4082,15.906454627472158,-72.0259126034434,2848,2CXO J010337.5-720133,0,0.5397007120660585,0.079401424132117
5377,0.104143,HMXB,4083,15.906454627472158,-72.0259126034434,1539,2CXO J010337.5-720133,0,0.5940889329559149,0.1881778659118297
5378,0.104143,HMXB,4084,15.906454627472158,-72.0259126034434,6054,2CXO J010337.5-720133,1,0.6513705130306957,0.3027410260613913
5379,0.104143,HMXB,4085,15.906454627472158,-72.0259126034434,2836,2CXO J010337.5-720133,1,0.6156069803459208,0.2312139606918414
5380,0.104143,HMXB,4086,15.906454627472158,-72.0259126034434,1784,2CXO J010337.5-720133,0,0.5103979620682031,0.020795924136406
5381,0.104143,HMXB,4087,15.906454627472158,-72.0259126034434,9691,2CXO J010337.5-720133,1,0.5684428570668203,0.1368857141336406
5382,0.104143,HMXB,4088,15.906454627472158,-72.0259126034434,140,2CXO J010337.5-720133,0,0.5986512800193604,0.1973025600387209
5383,0.104143,HMXB,4089,15.906454627472158,-72.0259126034434,9693,2CXO J010337.5-720133,1,0.579201530483716,0.158403060967432
5384,0.104143,HMXB,4090,15.906454627472158,-72.0259126034434,1535,2CXO J010337.5-720133,0,0.5510926998888456,0.1021853997776912
5385,0.104143,HMXB,4091,15.906454627472158,-72.0259126034434,9692,2CXO J010337.5-720133,0,0.5301723492884973,0.0603446985769946
5386,0.104143,HMXB,4092,15.906454627472158,-72.0259126034434,5127,2CXO J010337.5-720133,0,0.53321830580497,0.06643661160994
5387,0.104143,HMXB,4093,15.906454627472158,-72.0259126034434,6053,2CXO J010337.5-720133,0,0.565378658047386,0.1307573160947718
5388,0.104143,HMXB,4094,15.906454627472158,-72.0259126034434,6078,2CXO J010337.5-720133,0,0.5616056736133719,0.1232113472267436
5389,0.104143,HMXB,4095,15.906454627472158,-72.0259126034434,1787,2CXO J010337.5-720133,1,0.5247349414434613,0.0494698828869225
5390,0.104143,HMXB,4096,15.906454627472158,-72.0259126034434,1534,2CXO J010337.5-720133,1,0.5457894443545579,0.0915788887091158
5391,0.104143,HMXB,4097,15.906454627472158,-72.0259126034434,10652,2CXO J010337.5-720133,0,0.5845692781813467,0.1691385563626934
5392,0.104143,HMXB,4098,15.906454627472158,-72.0259126034434,420,2CXO J010337.5-720133,1,0.6450552640562576,0.2901105281125151
5393,0.104143,HMXB,4099,15.906454627472158,-72.0259126034434,6057,2CXO J010337.5-720133,0,0.5312870296894032,0.0625740593788063
5394,0.104143,HMXB,4100,15.906454627472158,-72.0259126034434,2839,2CXO J010337.5-720133,1,0.6167552203621954,0.2335104407243909
5395,0.104143,HMXB,4101,15.906454627472158,-72.0259126034434,5154,2CXO J010337.5-720133,0,0.5213520809823579,0.0427041619647156
5396,0.104143,HMXB,4102,15.906454627472158,-72.0259126034434,6747,2CXO J010337.5-720133,0,0.5988290259347233,0.1976580518694466
5397,0.104143,HMXB,4103,15.906454627472158,-72.0259126034434,1542,2CXO J010337.5-720133,0,0.603608227386718,0.2072164547734359
5398,0.104143,HMXB,4104,15.906454627472158,-72.0259126034434,1789,2CXO J010337.5-720133,0,0.5947395204998099,0.1894790409996199
5399,0.104143,HMXB,4105,15.906454627472158,-72.0259126034434,2842,2CXO J010337.5-720133,0,0.553399482685365,0.1067989653707299
5400,0.104143,HMXB,4106,15.906454627472158,-72.0259126034434,6748,2CXO J010337.5-720133,0,0.608647103809817,0.2172942076196339
5401,0.104143,HMXB,4107,15.906454627472158,-72.0259126034434,136,2CXO J010337.5-720133,0,0.5955187392628273,0.1910374785256546
5402,0.104143,HMXB,4108,15.906454627472158,-72.0259126034434,1543,2CXO J010337.5-720133,0,0.6052932860467212,0.2105865720934424
5403,0.104143,HMXB,4109,15.906454627472158,-72.0259126034434,1702,2CXO J010337.5-720133,0,0.588637140941406,0.1772742818828119
5404,0.104143,HMXB,4110,15.906454627472158,-72.0259126034434,6050,2CXO J010337.5-720133,0,0.5975047793393576,0.1950095586787153
5405,0.104143,HMXB,4111,15.906454627472158,-72.0259126034434,8363,2CXO J010337.5-720133,0,0.5706182798010505,0.1412365596021011
5406,0.104143,HMXB,4112,15.906454627472158,-72.0259126034434,10651,2CXO J010337.5-720133,0,0.5922709292729157,0.1845418585458313
5407,0.104143,HMXB,4113,15.906454627472158,-72.0259126034434,6052,2CXO J010337.5-720133,0,0.5846448836380116,0.1692897672760232
5408,0.104143,HMXB,4114,15.906454627472158,-72.0259126034434,5148,2CXO J010337.5-720133,0,0.5435667631640557,0.0871335263281115
5409,0.104143,HMXB,4115,15.906454627472158,-72.0259126034434,6056,2CXO J010337.5-720133,0,0.6190345805609428,0.2380691611218857
5410,0.104143,HMXB,4116,15.906454627472158,-72.0259126034434,1530,2CXO J010337.5-720133,0,0.5761465341943695,0.1522930683887388
5411,0.104143,HMXB,4117,15.906454627472158,-72.0259126034434,6766,2CXO J010337.5-720133,0,0.6221230066114636,0.244246013222927
5412,0.104143,HMXB,4118,15.906454627472158,-72.0259126034434,1544,2CXO J010337.5-720133,0,0.5417816750401943,0.0835633500803885
5413,0.104143,HMXB,4119,15.906454627472158,-72.0259126034434,2844,2CXO J010337.5-720133,0,0.529508984795404,0.059017969590808
5414,0.104143,HMXB,4120,15.906454627472158,-72.0259126034434,1311,2CXO J010337.5-720133,0,0.613456710817097,0.2269134216341939
5415,0.104143,HMXB,4121,15.906454627472158,-72.0259126034434,6757,2CXO J010337.5-720133,1,0.6737666101704316,0.3475332203408633
5416,0.104143,HMXB,4122,15.906454627472158,-72.0259126034434,3519,2CXO J010337.5-720133,0,0.5900716706292407,0.1801433412584815
5417,0.104143,HMXB,4123,15.906454627472158,-72.0259126034434,6060,2CXO J010337.5-720133,1,0.6784040244297761,0.3568080488595522
5418,0.104143,HMXB,4124,15.906454627472158,-72.0259126034434,8367,2CXO J010337.5-720133,0,0.5933279121719757,0.1866558243439513
5419,0.104143,HMXB,4125,15.906454627472158,-72.0259126034434,9696,2CXO J010337.5-720133,0,0.5798376101324093,0.1596752202648186
5420,0.104143,HMXB,4126,15.906454627472158,-72.0259126034434,3527,2CXO J010337.5-720133,1,0.5062622526293261,0.0125245052586521
5421,0.104143,HMXB,4127,15.906454627472158,-72.0259126034434,5139,2CXO J010337.5-720133,1,0.5186760300146265,0.0373520600292529
