,name,obsid,main_type,BYDra,Candidate_YSO,Orion_V*,TTau*,YSO
21367,2CXO J202316.8+384254,5586,YSO,0.15374015972474486,0.21864058835330377,0.12210814582155494,0.15066771296071393,0.3548433931396825
21375,2CXO J202728.7+371945,1893,Candidate_YSO,0.2866536302043994,0.38164559841327567,0.06948922352591302,0.22210323817641334,0.04010830967999849
21376,2CXO J203015.6+400030,6442,YSO,0.1695610267592,0.18727517746080943,0.18914098939352675,0.2110477577597357,0.24297504862672806
21392,2CXO J203151.3+412323,10942,Orion_V*,0.20392015885963796,0.21164788388794556,0.3101812824055175,0.07801126017558604,0.1962394146713129
21394,2CXO J203205.4+405950,10939,YSO,0.02955755730183549,0.06435974971368794,0.3098066706047584,0.14228974201163944,0.4539862803680787
21395,2CXO J203211.3+412452,4501,Orion_V*,0.06356614524339027,0.08848440565975711,0.34413269001291485,0.16306201553243063,0.3407547435515071
21396,2CXO J203212.7+412951,4501,YSO,0.09097665450499506,0.1562091122679705,0.15863587172634883,0.26248860541038205,0.33168975609030366
21397,2CXO J203213.0+411220,10940,YSO,0.08201867572795889,0.17085575680052098,0.23390081671981022,0.1553014556555683,0.3579232950961415
21405,2CXO J203215.4+402327,12390,TTau*,0.14492453070721312,0.221897661769887,0.119810810900947,0.2839711542291199,0.229395842392833
21417,2CXO J203226.0+412514,10962,YSO,0.07180197061419773,0.15408055395845296,0.2292189108237995,0.2641602591994066,0.28073830540414324
21418,2CXO J203227.6+411316,4511,Orion_V*,0.059439289577530204,0.12470667988467755,0.40290362571903066,0.15957753641283084,0.25337286840593076
21421,2CXO J203229.4+411651,10953,YSO,0.11006947051271825,0.2049834821447329,0.15230536336518205,0.16877748425627476,0.3638641997210921
21437,2CXO J203234.7+412216,10951,YSO,0.06851968701472971,0.0988076715722867,0.24303610683095958,0.22642860224422798,0.36320793233779597
21438,2CXO J203236.5+412214,4511,YSO,0.03137023258693332,0.06902095936243617,0.34702372653052715,0.20536052506917557,0.34722455645092776
